,總計,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
2013-12,1148.6076314488744,617.2045060733075,650.2846065312843,1318.478314578652,1995.4391020931198,1021.6609105313911,1748.9982470447433,1049.173748407699,1181.9350557790403,836.3480763994244,1149.6798257424887,947.3688280854257,1017.2480050636345,842.7353754234935,1186.2215265767595,1009.6921550922734,1182.9995477647296,647.410358565737,722.8324362387107,1164.5736236910216,970.9383029622848,513.6149379105813,0.0
2014-01,1165.3077754414874,566.5132286273973,731.7327222540492,975.9815310849008,2745.7837537322425,725.2346400267646,521.2156876717058,258.6977964718315,1316.6767756299894,862.7075227035274,1207.8804746314229,1042.4785847047697,1125.2648825469437,1007.8948612489953,1287.9003115849978,1090.1583176854826,1354.0109579028408,616.3940945469006,749.7351913959216,1333.8494615632155,848.8933014936831,478.3071226527902,164.00164001640016
2014-02,907.3905191249854,512.153923235559,511.6521717143359,769.2108562278344,2075.375205851411,565.8979735959848,406.1418613449014,220.99350269323608,950.493409598666,698.2919249168236,944.9001254462993,870.8593059057807,711.2677251310826,783.8711876216515,1051.1702637439046,907.6630790245292,1031.0112602014667,477.0944945283225,523.1437737883616,962.6635712254498,804.2143784677133,271.0494542049627,0.0
2014-03,1019.8209601073482,646.7124607181593,526.3486569188085,863.195843055839,2393.9541505737684,613.2432470366207,456.64499155434225,229.24893844054998,1041.8958743556325,661.1359871873967,1125.1738536470846,817.3305056022002,956.209562661431,769.3459233193297,1004.5504372437955,912.42906420385,1016.0682654006276,595.1672419950006,697.0632538164881,1164.9254913655723,892.6496571413817,384.3134689605547,81.22816992933149
2014-04,1034.129657218585,715.5671248740488,633.5155356215939,852.114526261645,2380.1153628427987,575.2066496480369,440.7637840751287,220.37119108429957,1077.9869064029417,736.7946781161379,1084.644782696362,809.7526767362705,907.8683336373703,847.4415606574781,1146.979014749727,925.2545562114385,1066.8456729818338,683.2089034992177,593.1562592680665,1099.1570024684456,933.3623548769104,398.51654250300925,81.02414519526819
2014-05,1063.3738579014569,659.5053836013443,627.753852142795,857.3677664443027,2406.4391233572246,622.5213012819474,478.9144461516306,224.62758211847247,1057.4451450331014,787.6212777830757,1082.691845498869,879.8517817967581,955.8837045866863,855.4693131207368,1286.0103468583848,1076.0098708343523,1183.811453300886,701.8861955791056,681.8218279242136,1093.9034665102618,996.3724661694645,461.49362005311224,0.0
2014-06,1080.9234390713148,690.4694990406214,611.8042582764346,875.0754152546691,2418.427204491456,649.1925959638439,469.11267116306055,231.81938195488647,1144.5141059958678,753.8229592935602,1250.8407226736142,909.2953639508011,1042.0171869211997,865.3802359299801,1223.9470351911227,1146.4577565865775,1192.9382849264155,1058.2324550992957,609.9746914009621,1092.9190472536338,971.0494349083041,532.4856591930421,402.3821020441011
2014-07,1121.0233853683924,706.6762844037278,632.275669223351,944.7317183341428,2531.1400326934495,789.2728032147023,451.4927295706846,248.22003316102607,1146.8812500818533,760.5381292526611,1181.629984324843,940.717350319262,923.3610341643582,934.056024376584,1289.1599993413051,1212.4172847182128,1573.2364019933655,899.4227880129674,668.9822371836383,1143.4016198189613,937.899253373114,497.52840726712463,160.50076237862132
2014-08,1073.9078379933073,660.8827848494452,620.7776083698484,868.9712354292409,2497.0121335782032,678.3522808695295,441.2417410574412,252.85879030211024,1107.7755381491368,728.6289426235581,1163.547240868978,1003.2114408794108,1012.8143649894405,845.2539465761516,1190.876847800761,1053.0478403632792,1333.4012518989732,860.4490159232519,719.7882912654092,1207.4938928674264,941.3588792291932,279.80078184332757,160.79755587715067
2014-09,1094.6473087891302,705.3108340691891,653.6459309056928,901.6022422840393,2473.064672924189,750.3255671276753,465.3318064678524,243.39664891493774,966.2178168327082,744.3757298233608,1223.564884539124,889.1805366534584,914.1233472197065,830.7542564274145,1144.4368828930235,995.8609529144493,1322.2159259559082,679.9235332374213,677.2002987176022,1273.696201415682,926.7943255078907,396.33469672469005,160.24357022674465
2014-10,1172.134092003473,727.7462073420609,661.6884955909675,965.5048437326174,2762.3194776704986,782.6413461431154,495.37407397348113,227.70852724644436,1107.0956631298004,807.6974626307658,1304.8545853333108,1056.5281397724582,976.4602325956578,989.0162141600493,1230.696032212438,1129.8580560213873,1211.7104012141099,699.1767440028361,730.9961093870076,1363.2064098521803,926.9551922416435,608.3974652739369,159.84654731457803
2014-11,1148.4073484238695,699.8034798447011,652.5705985464934,961.1643230233643,2656.801730928888,773.8949050718912,492.9367017774068,248.50785863550217,996.3609545696652,832.155034714264,1273.770996714197,947.8746629994795,1022.4109072268309,981.7743859629096,1241.7472113703516,1081.350486607719,1181.465977378225,639.5371718682358,696.4161354261531,1320.6642245963285,915.6089168494192,527.7086418197284,79.82120051085569
2014-12,1274.6144418267104,892.4029284933164,755.2783446785442,1413.7688453929597,1993.8709517305278,1188.2497542833246,1877.659237594063,1124.729443716664,1244.3502036716702,814.625166627875,1389.1104273101896,976.0555301711986,1015.0902522981303,988.9802070570122,1260.7366051158308,1109.2796364770347,1073.8110092623697,619.115941744138,788.0410746307062,1601.8963489726566,930.2909374157847,485.42549110183757,0.0
2015-01,1148.8771592214052,729.6655812838636,623.4900428344316,1403.3463966304164,1817.607980867903,889.2940353096426,1655.7798482021908,1122.7602024020528,1174.9242898865418,816.4460087604833,1265.3797068407946,1079.8295620366948,1038.6160866307976,926.9926527249007,1359.8456008640685,1012.4075676350694,1056.2957628135878,609.0193805683526,680.9450659632022,1397.3104088058317,834.179200885854,382.25405072277215,79.75753708725475
2015-02,929.942563901509,521.2456763452511,471.6993338171086,1048.4199643169345,1437.1324324512875,727.3738197418062,1412.1107656086808,1001.1123470522804,799.2891902642859,746.0264830583205,978.2712251162422,920.7780477169376,861.9208481187547,805.59718231886,1253.1742750841552,1204.8622887028544,1080.8538745609033,530.1914580265096,659.5952337541158,1204.9976177590281,790.032302722658,350.25724448734013,0.0
2015-03,1061.0130704613748,612.7622490038832,570.5927438637259,1268.3718524693932,1597.5068033463256,1141.5803673639573,1606.2546057479733,1038.46237755525,955.264268098448,769.522666501937,1025.962905706725,804.9238733014743,907.0140046942951,906.0291076186726,1230.817979637707,1027.5609723407392,1078.6060444001118,647.9736098020736,597.9049197118259,1269.4933126144626,874.9681578043836,403.3384009183705,0.0
2015-04,1036.2271439576705,626.751625771018,603.8546920137815,1210.3397180558143,1326.508913054637,1020.5342740919554,1593.7880769250146,1016.8611286285685,858.4919158677923,720.594702569238,1134.291420632164,887.8741755454083,1017.2418944316322,1010.3580839171276,1383.3026261450113,1064.595923223847,1169.3129009180159,726.6157381041221,691.7168250733944,1246.0727900702564,915.0987605577674,347.6970862984168,160.1922306768122
2015-05,1054.2473326741,659.6189641460784,621.9693775243254,1240.0554230812638,1426.0113707186224,974.9421824277016,1626.6055082188564,1071.467539552646,933.7085492805061,841.2941082901051,1013.5664355187181,982.5370160565692,982.4805212557525,814.0748757338646,1300.2623024590116,1079.1399120568137,1085.805721985611,1178.342072703706,665.2521117730847,1238.7564364490213,985.3925700662096,424.2550467066238,80.1538954793203
2015-06,1136.3267288000688,751.1247961448817,645.5952077397516,1294.2929828707515,1518.5795350539997,1131.869717234122,1699.2732565985386,1075.684084893948,1083.1402907786555,933.3503033388486,1151.0353889087967,895.3741608310949,1058.5583660303919,1125.402853960287,1452.6393366675318,1232.1395767712565,1398.8159699660673,992.5997267893822,713.5441954789196,944.8782516287022,959.7779221546276,400.52067687994395,480.15364916773365
2015-07,1047.8350510542539,654.299935628989,662.1183941668479,1224.1852683325094,1457.6987527439305,911.8990895332128,1564.9993017252425,1101.9007241997037,719.0244987213224,843.7997523438883,1067.5521556640003,1042.9303799945212,989.6189824321242,947.8381997981527,1198.5460960117223,1268.9160408026005,1453.7596089597341,972.7148569912653,665.5574043261231,1034.7232808118883,949.2782530325192,367.9260468645802,159.92323684631376
2015-08,1017.1743851897228,648.6773209752698,606.684036806732,1207.8489156832588,1525.8623808057037,956.9890704845792,1484.1890488950837,1143.1688028361057,218.4404462849389,812.5979233608625,918.1011835977304,975.2620282316815,958.8411719550372,836.9967940719126,1188.6459400979386,1210.9415294640014,1216.5340223011162,894.4895511824956,641.4316539811704,1276.8679099773487,953.2395365334594,434.78592514054264,0.0
2015-09,1049.864270561003,695.1510567279054,616.6404023532331,1208.2433391591046,1585.5088435389055,789.9049196381822,1518.069600089277,1112.9029090409176,1222.7041925250412,889.2053656989916,1020.728947950586,974.3302214885883,962.2564199207067,1000.6337987592908,1107.516989642995,1152.931676461352,1087.2642503900297,821.8856404837384,676.4900902255235,1227.650756435936,928.0039042714061,462.45403889162657,159.42606616181746
2015-10,1144.8401474827742,731.6850096033658,740.3256100097946,1402.1831954249963,1743.0273433081543,865.702123145066,1633.4029095304272,1069.6868218949612,1173.5831063173887,925.0316761325878,1086.6646071785065,1072.7362225957079,936.9728634947659,981.8916883156811,1445.2016810414952,1055.1933473427089,1225.671032304111,625.7393990946333,601.5764525788561,1363.0671085679492,931.9664492078285,544.3452358451337,0.0
2015-11,1138.2318009701412,684.4078688012535,730.351275284343,1412.1196872504474,1823.5166925979663,953.6488471881149,1640.8063020782347,1133.0146047547319,976.8672660827624,879.2595783453966,1028.9470907025395,1075.0620907211157,1106.0413579444207,1084.3672313451343,1022.967461080306,1181.2526668014104,1129.4058120728964,684.1482842538386,682.3811340422217,1258.7199786063711,950.3910655843796,513.083632632119,159.41335883947073
2015-12,1251.9541697340132,840.6696747429385,743.4903006126124,1380.0112072486204,2042.6716512810424,1053.808959868812,1758.2382783515022,1150.3611522820588,1317.2410993982016,977.102810367575,1299.3843633249346,1095.2128599187422,1176.3310192629565,1096.4933373602212,1241.005975610191,1096.8658407206947,1331.5458886261279,645.1360650609947,650.3540667284772,1419.158641662443,954.2620003994585,557.2331116951182,0.0
2016-01,1166.280247401395,762.7321372363865,763.0387574889814,1262.337667264483,1852.8013424070105,924.3987165548514,1611.8880250646966,1157.1117617135735,1301.351304024051,897.9767129438196,1191.348760369039,1101.810425758403,1011.1035473001962,881.6474873046612,1340.1812990602082,1295.8730044455642,1178.2609350751104,605.7349421132334,602.1197842045702,1436.9338043283026,850.9914049868097,481.22109853753904,239.36806829968882
2016-02,988.3416709455936,585.9011093598143,555.0193942486532,1096.559786428995,1463.1158325511244,828.4481236074301,1446.7852934634818,1056.7800958525747,969.011884212291,871.9835761627039,942.4383478551578,1132.551820144479,953.1264982046588,847.7106994576578,1364.8132811681944,1256.0891057906158,1118.140089993701,586.3039399624766,475.9164753141855,1282.5856189223978,828.7180397858651,315.884476534296,79.85307035055499
2016-03,1089.1689864493537,696.5868252916925,691.0717157916727,1241.1478347078669,1625.073350215858,970.2109691659634,1561.4201796821008,1030.896311924762,1207.6961171465234,910.2659149861416,1012.4559232550653,966.2577290778635,955.3314513160514,810.0179939711518,1306.3256168429075,1004.6221629560218,1154.8910994985422,674.2758863307665,618.475753061455,1399.3353157250306,854.7198295000444,488.729153821862,159.6169193934557
2016-04,1026.8345529103633,669.1009821203727,641.6825916135969,1143.1335463403666,1501.6423531499222,806.788694561788,1449.908156885246,1076.8541878269607,969.4628403237675,859.2272647220498,996.9563736545938,937.2809401164119,878.5356401701464,974.8545439804179,1382.0399147424341,1136.0716266111253,1333.3413776252044,801.0237474235365,553.7083677161143,1249.2120531708822,883.6698550263807,420.7805479163849,479.1566842357451
2016-05,1095.801283468156,684.2895133765005,677.7829984498303,1229.2310869571368,1593.5108575638903,829.6206395186928,1592.2764333007894,1092.1537490361743,1159.5044450733005,900.748546964424,1100.2687821622997,1066.1758185017964,1095.626385666224,990.9252112235318,1402.8588762111128,1150.550685141653,1270.4486403785395,1113.324739247627,529.7436255976422,1331.1721902265751,995.2089383821381,413.06796845662785,239.6548969483943
2016-06,1108.4991799939103,781.6819075757438,657.4359258950951,1180.6025309519807,1518.7762940188243,907.5055108020206,1572.6621004631957,1114.0041239995805,1301.8155644995445,954.5944309388329,1121.971317571421,1039.0173695313579,1101.699170139362,935.5567625870078,1385.669175658014,1376.9503033805258,1466.6296488538562,1074.9640864271125,537.870088237588,1236.105303305318,954.6574703797169,442.99282952284415,159.54052329291642
2016-07,1081.1937188360498,692.561382404864,685.508273662898,1172.1352216533542,1494.0557045499404,799.2028124302288,1408.422821992704,1190.6166301835517,1417.8179176968622,1088.858712117162,1146.6519779358712,1171.6762070829207,1096.6124149730656,997.6335204862884,1376.8155711398458,1431.7459170400348,1484.9557682382447,1025.8213898414372,653.3996950801422,1347.9131457123963,940.305414160111,472.0939991607218,239.40627244433804
2016-08,1000.7296473195529,627.0321301126896,702.2183057751248,1202.1451069787242,1011.9152935170708,815.1247268112395,1505.587193402627,1398.0270343477766,1150.8702998493607,875.6208258655895,1091.3225882818656,1107.5355852565494,1034.0147777945326,839.5964520278962,1204.4884803628984,1328.369268583615,1340.0456339864547,859.3246489463509,577.978741135419,1296.4513945457256,948.1762422590299,404.0222661159993,159.3625498007968
2016-09,1010.947588296665,615.862845734156,633.0860329427263,1132.586575011396,1422.5220090532694,841.1566381101237,1464.1878652371279,1206.1065700033432,1202.697557260852,842.4494574946767,1017.3453499163214,956.4234505544885,1020.2248805546575,977.6760736528882,1164.8077529604038,1112.1207600396024,1086.8810438888604,690.1244167962675,542.9830196844784,1196.643895282197,937.418948460484,297.5769794448701,79.45336087716511
2016-10,1081.1732149069796,667.4524867634917,715.0489241072737,1326.3925486546389,1358.454178323444,842.7012472933061,1547.3073289242811,1357.0833852346707,1254.8658061872568,921.6161861521811,1190.7258534312014,1030.3365898034253,1158.6652636179106,924.028220635468,1241.7846800342775,1198.5635329130068,1292.7974868983433,689.37393195588,572.5067733195716,1344.8188961946437,948.8369334776356,512.2988855643083,79.37767899666613
2016-11,1106.9151814768488,662.6603702200027,718.5645624880362,1347.9200986546916,1558.7940214643406,847.9821048729538,1618.3419282632244,1129.839790029,1385.9076232232774,922.1580643258864,1174.674575520621,993.3296528688825,1054.3804256359726,949.9161553597565,1193.4330093047117,1262.7748458871558,1287.2812981597317,717.72191185599,534.8570937101881,1210.8671319387379,959.9169801530679,444.91242640406944,158.62944162436548
2016-12,1239.3894667655857,785.3321565497456,872.1283939186202,1342.7924775685215,1841.1853836983362,1009.5263444489041,1748.2372810250952,1309.1808767796335,1581.7900529881401,1031.851484918337,1368.1431632464382,1239.2039797055604,1211.7322158149761,1067.297989598696,1116.3064494515381,1345.0965118069582,1175.5426685725165,590.7246545229173,666.487503359312,1161.5756270336149,967.1179883945841,629.0983909883505,0.0
2017-01,1172.0933804396368,709.5543350528635,720.4945070641481,1319.5795758095678,1589.7407191391853,1035.4837426931592,1767.3311428789364,1263.805102886417,1350.8727733418036,1011.1332029299597,1258.8958084986348,1307.3500806199215,1033.809010264658,1097.0618160353547,1454.3774366807156,1332.0526296712458,1345.1830355793354,571.135397810325,647.7728440722065,973.1515260889131,878.1713286324612,458.501882076274,0.0
2017-02,963.6772793490572,577.0897142112048,623.562882419424,1218.9340155029834,1273.8435060331597,1029.074945921873,1390.4021947052447,1053.959674015958,1169.5159554087832,836.3584915459738,998.1762294126154,889.8824919088079,871.7742551373441,992.7785559831908,875.6514978911293,969.9408970593568,928.3591026063606,532.5277640611536,537.5636004934834,614.1300129218433,811.6281483018812,332.754094723999,0.0
2017-03,1057.986008473741,665.2574330207863,735.1540649007375,1217.4321823978592,1645.312356833295,903.8533308453069,1627.0046057077957,1132.9709867564877,1296.4563526361278,892.8875589207177,1147.06991682771,928.3909081170725,1033.8488158321618,914.1585656657603,147.44824626494412,1138.5027101807543,1161.9321964149551,677.3559892784224,594.1291437819413,784.8111662202673,866.8657247219732,398.98922729086314,78.87679444707368
2017-04,953.3941852212605,575.5027736420233,562.0110262625933,1169.888450881583,1342.6946988437464,697.5378398376794,1475.4920766075486,1126.6853791241608,1221.1570006925965,940.3741756023151,1131.8993348632775,1000.2738845159985,992.4856717093979,996.5509992759434,488.2425905887942,1203.210984181181,1038.3147213653688,628.7178991149586,529.4474933214365,617.9821400881137,811.2643499327651,428.23390431187244,157.6416804603137
2017-05,1064.030491280347,674.9922406025912,672.659155429976,1104.5750667366694,1431.920365914386,618.6147376612333,1664.9780540344045,1089.3984901549438,1305.730280194785,944.9588421918734,1113.026693182128,1012.7587747604628,1053.6677742206466,993.3910279259749,1584.6452675529476,1362.4535062740983,1338.8300079663413,918.4600808244871,508.09046698621705,1214.5020199925718,1004.4738002839215,464.824584055779,236.29489603024575
2017-06,1057.2564151445688,623.2369450441614,636.0961319332527,1103.5164900056097,1493.9247181513654,709.2491818190492,1637.8554101243942,1122.277983662433,1273.6999162997197,916.7319763303399,1118.7903050630516,1037.2351523364616,1084.366923199099,990.0951504827689,1406.625192645188,1154.1100403029766,1400.1018255873155,812.3319729996325,537.8136798287602,1140.4533131193105,941.727811001902,449.975288242367,235.92324630386915
2017-07,1119.983894579802,726.6473245447912,655.5964383477035,1212.2736256331389,1475.7852437313322,1099.5262070534025,1577.8259121277322,1474.8842959834567,1278.0191611976657,951.4867655205658,1119.119657021366,1198.969244351125,1076.4744810526042,990.6550804224714,1408.4388560880732,1400.1654741014847,1379.435795600964,908.9238921281388,432.9667906403875,1222.0237350233822,945.8176315242871,463.86287329916945,78.57311228097745
2017-08,1060.274274649668,724.5176574514646,688.2163799967377,1196.3795953367865,1044.5460774669039,1141.4816994451646,1429.6700274053092,1367.9022289146078,1280.372524840135,1017.1291754052766,1097.8428051169292,1122.4282660871434,1139.2666765942865,1020.3922364344412,1438.141286559271,1305.2633493876176,1477.2079253570173,802.6147835841101,524.448723706965,1339.406522386736,953.8761890976034,411.75259551189674,0.0
2017-09,1004.564709779706,644.1696622939918,651.5354879974714,1165.0442652555155,1339.206427615623,655.3246720195452,1247.0197380574364,1337.416356755266,1382.4358083530328,823.350731196705,1123.9361772607915,1051.5938218862964,1190.427975491359,1017.450943632046,1403.0055121511589,1288.0263613027728,1198.6732659446304,693.3543907629787,511.0851683084157,1267.899422401374,961.6170016856144,380.08361839604714,78.33307222309259
2017-10,1002.999789749039,668.8916219944412,655.5600361061149,1137.7649016488883,1257.8602794239066,652.5702308169002,1176.5379533425453,1186.629184947762,1499.690813441727,1047.5036599525467,1099.8227500401422,1185.8329828980961,1186.6498992071154,1072.6909301930257,1546.893753077235,1188.059321030926,1265.6998379175745,711.8396244565008,505.8264208206765,1316.9576461879751,965.236631472654,481.6041797405175,0.0
2017-11,1055.0835955908071,709.431398761405,696.5249405494161,1239.5549869430185,1425.0532913919817,844.4365519635933,1229.0922867166562,1351.0317766177347,1377.2706844310424,972.4555133175888,972.1915786535732,1160.578614245205,1197.4019129472883,1108.4610572411636,1475.3650173490882,1147.39990984715,1338.9034957221882,499.97596269410127,516.7402303800193,1361.417871332397,961.6170016856144,400.7139994900004,155.7511097266568
2017-12,1090.3972033360842,813.4569814700872,767.7237029475745,1148.0715186399375,1527.051706630978,398.08706179943835,1281.6394613873254,1265.8588238901289,1651.6682392528373,1081.6042411887174,1178.9859784881844,1135.6129415967637,1276.1217486778887,1120.9314881979412,1627.8304791075007,1330.0537487473807,1293.9007462709235,586.127045439259,611.1054278007205,1493.88391683215,987.3866918091447,574.7293679431964,0.0
2018-01,1200.8714219116039,781.9186884837952,707.8633969018769,1316.7299092574556,1499.554651631438,1735.7180990228765,1378.572205420223,1533.87004176509,1614.9648582198452,1010.4022630118662,1145.139398099755,1176.3859984101812,1219.0861637344335,1115.8835252522483,1433.4368124416046,1294.0442071017512,1224.864444282345,778.0606118822342,667.892932453941,1523.8690423626538,879.9123800330432,472.4626936188462,154.9666821633349
2018-02,974.6553960628911,607.5503304777799,509.4401193417557,983.0842032594986,1186.934687413654,1505.2431664929372,1115.8471181393231,1214.222623553727,1373.7854939835797,880.9584538546002,882.6945049730587,1017.0866561827478,1002.2292711864161,1012.7365827094328,1402.7359985719352,1166.6271714759657,1043.019221354222,422.7232987789061,662.7083759873277,1215.4353499299484,835.4156842797046,348.77384196185284,0.0
2018-03,1159.2996603171814,723.7138839177982,698.0775444385495,1291.2337702250416,1516.7447184334444,1782.7202338216282,1247.8678355220852,1335.3271880509049,1506.664230922972,1070.3399914155473,940.237152174728,1045.784568378914,1149.3285425295096,1180.3504974334237,1598.9785845479537,1225.7023867022683,1253.4416404265353,586.0538400937686,805.6714962047214,1243.4577167855489,846.617429179338,377.7916624286192,232.1442389538033
2018-04,1038.584863744547,579.0389408705404,607.3853126242443,1193.8167116148134,1250.266290250107,1635.6594985462573,1137.1669841077671,1335.3330439015406,1314.0533212833259,909.7647478846158,937.4721687949889,1124.2720738418695,1145.132894922083,1157.5958891611747,1421.8055240403417,1179.2667601580856,1153.086712729286,585.8568396384976,711.4004618713604,1186.2530221207944,824.5462210155289,435.6349379220214,0.0
2018-05,1154.2304850818214,729.1359149978517,676.9360202064655,1116.2407119962727,1340.3818209149672,1802.7146824691567,1393.8535635540634,1407.7496398397532,1545.1877150356152,1066.498348559955,990.261516577306,1048.9839469422318,1268.9084048485656,1236.8462384168367,1542.6156629807247,1205.9487403524101,1356.7736773738216,1008.5777133141864,803.355762594893,1419.7427760146986,992.2293945170964,602.0600609313797,307.6213181573483
2018-06,1104.9757035996101,713.2252628199983,655.526209275808,1092.6042169352295,1170.689959294194,1667.6243701309002,1386.1190541080316,1394.718490546177,1402.962089367603,1008.9242617251153,1187.3903676767172,1189.918148054664,1163.032130759078,1040.928115075585,1353.4152304488243,1097.235058708905,1304.946935199803,913.3473700402835,782.1033185452878,1267.6186588053256,929.5373506698246,457.061601746991,153.32720024532352
2018-07,1103.1651793581843,712.7267476345645,649.5733271803992,1206.9555056871834,1087.9513147151315,1686.8336768198594,1392.100828337851,1495.863345645327,1473.6773835560664,991.240412109109,942.9647091939058,1158.6626066701278,1138.6097632882586,1031.9836297911068,1434.6387982847132,1279.692509472457,1445.0471389587751,893.878374871445,736.6194294842045,1375.17161465437,955.4862383956754,405.9382973787984,76.47598654022637
2018-08,1088.6756147477797,696.9556246524306,658.2857177073245,1155.5193347103084,1114.676949245734,1683.3596291938713,1324.8744272189933,1434.9720685100426,1452.473344324375,935.7069402201365,954.974627864924,1087.4253899784321,1136.4941046184967,1042.5436491388198,1394.3951116422325,1221.0179097813557,1478.9973250233566,894.4371778102638,777.409767829812,1376.2222137131196,963.5094063070806,427.4556967527857,76.4876854826373
2018-09,1082.5156607014285,670.4396014341796,676.8705431708182,1101.4832977090684,1121.5658746605457,1734.0432985356967,1343.037052531358,1251.1194226413106,1445.8975355000216,921.675741021842,973.1591138619632,1114.196062370889,1115.399493343959,1169.2038784500373,1406.201068616083,1189.9225866455124,1293.9801001083897,689.7080236033412,807.3051667530672,1370.36853687844,956.4605748439704,482.97338600386377,76.58140603461479
2018-10,1164.6747169618648,756.4578834558904,719.8841593273689,1098.1149703355502,1243.5456017924776,1840.4250123685904,1505.4331203942547,1405.0247196536616,1698.7023352213796,645.6916904026571,1027.0353564547959,1231.230266170693,1184.5254985848267,1228.878648233487,1502.2152231733025,1226.8092015250743,1263.9683733793033,584.2911877394637,794.0173225411795,1697.487493676578,963.7532047584849,460.94565882818966,0.0
2018-11,1193.0532568238148,799.9755625618448,724.8184582605705,1191.2835200669501,1409.733839109708,1804.3699834373804,1464.117755456994,1508.643406767155,1523.4755363604024,597.009492086894,1016.1369430314048,1204.0539834286794,1213.09384074539,1227.678131564531,1535.7190832156432,1464.7835907732324,1203.299783101406,718.1087886940952,888.6944025758631,1565.915611302451,952.7460299147367,518.1235292847737,230.02606962122374
2018-12,1321.2552395335235,938.504904126093,771.5737105837879,1219.3408715135317,1598.4912411096852,2073.96523361172,1701.440004499676,1557.4852653985647,1662.4477118902712,803.4791924396434,1022.0499849744565,1199.120376797423,1307.5382422138066,1273.990865130515,1771.2495426493144,1416.0488582535093,1436.1157186066935,545.7679050172349,929.3404114492578,1570.792240286333,1027.4661047866518,416.4482706626554,0.0
2019-01,1349.0884390928916,827.3314071463722,769.8053326173982,1697.5958894345679,1500.4956517339258,2053.3804598659144,1640.1025812236555,1463.6236772995483,1611.1987282654136,1064.9102940720602,1264.5085720370566,1264.5839961659747,1222.7257738336684,1312.7789655301754,1813.0288253392305,1499.8330978412462,1400.2953128241425,650.6492139583394,913.5456110620104,1793.7621919773985,893.591829592038,566.3732040950933,229.37533450569615
2019-02,1051.1231791228183,583.4895224489653,550.4725546091664,1249.089579941958,1134.8881942774706,1652.2887810016523,1253.2466876935212,1281.5383736113004,1280.3936582855279,853.8213980778072,914.8113279958897,1156.2440198616132,1149.3094650818757,1062.8084218677773,1735.5379925044178,1372.9160278793481,1236.05999011152,602.6804932413687,773.1484985780555,1331.211761278322,852.7498389457182,344.2686442987678,0.0
2019-03,1168.0349203991386,733.4548172577192,676.572458394736,1473.44081417591,1309.7269123241456,1818.031216615446,1353.9967785333638,1471.0732897948415,1317.1570911436866,892.8375802458315,933.9577478141706,1052.065131296519,1106.3353409105855,1079.5100685073699,1694.4911424878774,1305.8060259511767,1236.5921352740197,650.2572341117294,813.8478510090631,1554.078111459199,867.7775212102703,487.8503734207638,229.83222247759136
2019-04,1170.5725033438873,715.9706452035466,676.7326102076528,1528.2520409942738,1304.732923128625,1787.4989777375126,1285.1445012294332,1367.838639022545,1319.5895485642975,979.1975330068124,1081.7853220545453,1092.9821271206777,1210.7068597948817,1125.8230973787515,1632.4119463868756,1430.4118394087632,1322.7472819529005,659.132810484988,865.2858147206749,1555.8505577556352,797.0976705379292,487.58102449377617,612.7450980392157
2019-05,1176.945867018343,768.8662619835601,698.1078493877451,1556.4651981100258,1322.9900215159394,1751.2790658145227,1151.8103328277484,1317.2796745285611,1416.0127441146972,926.811166337926,1219.5016747561585,1067.50937349913,1192.2368557715236,1081.1131901749384,1577.340776144089,1280.1923500477205,1259.6306713953772,687.3442735630209,911.7644671588932,1563.4750749864118,990.6373596907424,609.5811818703386,534.5551737304314
2019-06,1180.5757874677033,796.3346133619405,647.564090407623,1482.7707320565278,1184.2493414214337,1827.5387780884475,1151.7476165423268,1326.1316103152367,1456.0487660210028,867.0361630905998,1414.4238282169315,1160.95242517914,1173.6848729288558,1178.801386825161,1749.7450823402294,1336.5729534587845,1394.5551185677673,726.0499063777752,917.5181000067664,1604.9749753553635,942.5000465662077,509.76084318751305,152.73004963726612
2019-07,1213.3466606772174,775.9841150312865,733.6074344915313,1612.6416088345413,1163.2258422537698,1834.4177583542532,1121.6505966452878,1693.6626224056167,1487.3760297047183,1004.6462602088712,1511.448872063622,1197.7765389307672,1206.5976289770863,1155.7072710440814,1612.2825732224705,1668.6586374919555,1575.824707095495,907.2850212018184,990.90318388564,1606.761359065352,958.12937356234,430.5241631686578,306.2318174858368
2019-08,1130.000541667864,721.8268727542644,696.5632940576284,1593.516663631397,1081.1852778130467,1557.6092213016743,1048.3865734414983,1577.2835964705805,1372.3598537573469,1028.5053365152335,1335.5705383032366,1131.1714492326214,1163.238726180343,999.7897267638157,1452.2452540089037,1596.0774212540477,1352.5919578921598,649.4064615942929,1031.667591827893,1581.1300613469532,954.9815718399809,538.3328907040677,535.4547540732808
2019-09,1125.5507436005494,716.1870738450175,717.3714964392082,1541.4558888118484,998.0419604288986,1551.4266853893769,1084.3073288285477,1399.8173194378721,1473.322030163114,1010.8168388900792,1388.7034316998263,1121.9101986690707,1227.1539704368786,1097.716630307698,1588.724082642915,1533.3892045716182,1270.7608642398707,599.1326841144249,1002.3514623495118,1529.1816980390756,981.8451969850261,514.3334738225692,229.70903522205205
